9|68|4
9|69|5
9|70|8
9|71|7
9|73|3
9|74|1
9|75|10
9|79|4
9|81|8
9|83|7
9|85|1
9|88|2
9|90|10
9|91|8
9|94|8
9|95|7
9|98|1
9|99|10
10|14|8
10|16|6
10|18|3
10|19|8
10|20|10
10|25|3
10|26|1
10|27|1
10|32|5
10|34|9
10|37|7
10|38|1
10|48|3
10|49|6
10|52|4
10|54|4
10|57|5
10|59|10
10|60|9
10|61|5
10|62|4
10|63|5
10|65|7
10|67|6
10|69|4
10|70|8
10|73|1
10|77|2
10|82|10
10|84|4
10|86|8
10|87|4
10|88|9
10|90|10
10|92|3
10|95|6
10|96|7
10|98|7
11|12|7
11|13|10
11|14|10
11|15|9
11|16|9
11|17|4
11|18|1
11|19|9
11|20|6
11|22|4
11|23|5
11|28|9
11|31|1
11|32|6
11|35|2
11|37|2
11|44|9
11|49|10
11|52|2
11|53|10
11|55|2
11|58|4
11|60|5
11|62|2
11|63|9
11|66|3
11|69|10
11|70|10
11|71|10
11|72|4
11|73|4
11|74|10
11|76|3
11|77|6
11|79|3
11|83|10
11|84|4
11|85|6
11|86|7
11|87|8
11|90|7
11|92|9
11|93|5
11|95|6
11|99|4
12|16|5
12|17|1
12|19|4
12|22|1
12|23|9
12|25|10
12|28|8
12|29|6
12|31|7
12|32|9
12|34|3
12|35|3
12|39|8
12|42|2
12|49|6
12|50|8
12|52|7
12|53|6
12|54|5
12|55|3
12|57|5
12|58|9
12|62|2
12|66|7
12|67|7
12|68|1
12|70|10
12|72|2
12|73|9
12|74|4
12|75|2
12|76|9
12|80|9
12|83|4
12|84|1
12|90|2
12|91|7
12|97|3
12|99|8
13|14|3
13|16|3
13|19|4
13|20|4
13|23|8
13|24|10
13|26|6
13|28|9
13|29|6
13|30|2
13|32|6
13|33|4
13|35|7
13|37|7
13|40|4
13|41|6
13|43|9
13|45|9
13|49|10
13|52|7
13|56|1
13|57|4
13|58|7
13|60|8
13|61|9
13|62|5
13|63|4
13|64|4
13|65|5
13|66|5
13|67|10
13|69|7
13|71|1
13|72|5
13|73|5
13|76|8
13|80|7
13|81|7
13|83|6
13|84|7
13|86|5
13|87|9
13|94|5
13|96|5
13|97|1
13|99|8
14|16|3
14|17|1
14|18|1
14|19|8
14|20|1
14|21|6
14|23|7
14|24|7
14|25|1
14|26|4
14|27|1
14|28|7
14|29|3
14|39|3
14|43|1
14|45|6
14|47|10
14|48|5
14|50|5
14|51|6
14|59|5
14|60|3
14|61|3
14|62|10
14|65|7
14|68|8
14|69|9
14|72|2
14|73|8
14|74|1
14|76|3
14|79|9
14|80|9
14|81|7
14|84|9
14|85|10
14|86|4
14|87|2
14|88|2
14|89|2
14|90|8
14|92|7
14|96|5
14|98|1
14|99|3
15|16|9
15|17|8
15|18|3
15|21|10
15|22|1
15|25|2
15|26|9
15|28|9
15|30|1
15|34|9
15|35|1
15|38|8
15|41|3
15|45|10
15|47|8
15|49|2
15|52|8
15|53|6
15|54|7
15|57|6
15|58|4
15|59|1
15|60|4
15|61|6
15|65|3
15|66|7
15|67|8
15|68|3
15|69|2
15|70|7
15|71|10
15|74|3
15|77|7
15|78|1
15|81|2
15|85|9
15|90|8
15|92|8
15|93|3
15|94|5
15|95|9
15|97|8
15|99|7
16|17|9
16|19|5
16|21|5
16|22|3
16|24|2
16|25|1
16|28|1
16|29|9
16|30|2
16|35|4
16|37|5
16|38|3
16|40|10
16|41|9
16|42|5
16|49|3
16|50|9
16|51|7
16|52|8
16|53|8
16|55|1
16|60|10
16|65|7
16|66|6
16|69|6
16|72|7
16|73|7
16|74|10
16|75|4
16|76|8
16|78|1
16|80|4
16|83|8
16|84|4
16|85|9
16|86|8
16|88|4
16|90|3
16|96|10
16|99|10
17|21|8
17|23|7
17|26|4
17|29|2
17|30|2
17|31|8
17|33|9
17|34|7
17|39|8
17|42|4
17|46|8
17|49|4
17|51|7
17|53|1
17|57|2
17|58|9
17|60|4
17|61|5
17|63|3
17|65|4
17|66|8
17|68|8
17|71|10
17|72|2
17|73|6
17|75|5
17|77|4
17|78|2
17|82|7
17|83|2
17|84|3
17|85|3
17|86|9
17|88|6
17|89|2
17|90|2
17|91|6
17|92|1
17|93|7
17|98|10
18|21|9
18|22|10
18|26|3
18|29|1
18|30|4
18|31|8
18|32|6
18|35|5
18|37|9
18|43|9
18|46|7
18|47|5
18|50|4
18|51|1
18|52|5
18|55|4
18|56|2
18|57|3
18|59|3
18|60|10
18|61|4
18|62|6
18|63|9
18|64|3
18|66|1
18|67|5
18|72|6
18|75|5
18|76|1
18|77|9
18|79|4
18|81|7
18|84|6
18|86|9
18|88|2
18|90|6
18|91|9
18|92|4
18|94|2
18|97|5
19|20|3
19|21|8
19|25|8
19|26|3
19|27|10
19|28|2
19|29|1
19|32|2
19|35|8
19|37|8
19|40|4
19|41|6
19|42|5
19|44|1
19|45|6
19|47|4
19|48|10
19|50|5
19|53|8
19|54|5
19|62|5
19|63|8
19|65|5
19|66|1
19|69|1
19|71|8
19|72|9
19|74|6
19|75|3
19|76|5
19|77|10
19|81|7
19|82|3
19|84|10
19|85|10
19|87|3
19|89|1
19|91|1
19|92|2
19|93|3
19|95|1
19|98|6
20|21|2
20|22|5
20|23|2
20|24|7
20|25|2
20|26|5
20|29|3
20|30|10
20|31|9
20|32|8
20|34|7
20|35|6
20|36|8
20|37|7
20|38|8
20|39|2
20|41|3
20|43|5
20|48|3
20|50|4
20|51|10
20|55|3
20|57|10
20|59|9
20|61|6
20|66|3
20|68|4
20|69|6
20|70|9
20|74|5
20|75|2
20|77|2
20|79|10
20|81|5
20|83|6
20|85|8
20|90|3
20|91|8
20|93|1
20|94|9
20|95|4
20|96|9
20|98|8
20|99|3
21|24|8
21|28|8
21|32|8
21|33|10
21|35|2
21|37|2
21|40|4
21|42|4
21|43|1
21|46|4
21|51|5
21|52|7
21|56|10
21|57|10
21|59|7
21|60|5
21|61|6
21|62|9
21|63|5
21|66|9
21|68|8
21|69|5
21|71|5
21|72|10
21|73|9
21|76|7
21|78|6
21|81|3
21|82|3
21|86|6
21|90|9
21|91|10
21|96|2
21|97|7
21|98|2
22|26|9
22|27|2
22|31|2
22|34|7
22|35|2
22|37|3
22|38|1
22|39|6
22|40|1
22|41|2
22|43|2
22|45|5
22|46|3
22|47|6
22|49|8
22|50|2
22|51|9
22|53|9
22|54|4
22|59|5
22|60|5
22|61|1
22|62|2
22|63|3
22|64|8
22|66|10
22|67|6
22|69|6
22|71|7
22|73|1
22|75|10
22|76|6
22|77|1
22|83|2
22|84|10
22|87|10
22|90|6
22|92|3
23|24|9
23|25|8
23|31|9
23|34|6
23|35|10
23|36|6
23|37|5
23|38|10
23|40|10
23|41|9
23|43|9
23|44|6
23|45|2
23|49|2
23|50|9
23|51|5
23|53|7
23|54|8
23|57|8
23|61|8
23|62|10
23|63|9
23|64|5
23|65|6
23|66|10
23|69|7
23|71|10
23|72|10
23|74|4
23|80|2
23|81|4
23|86|7
23|89|10
23|90|6
23|91|6
23|92|5
23|94|9
23|99|3
24|25|9
24|32|3
24|33|2
24|42|8
24|46|2
24|50|3
24|52|10
24|56|10
24|60|5
24|61|9
24|63|9
24|64|5
24|66|1
24|70|1
24|72|10
24|73|5
24|74|5
24|75|4
24|76|3
24|77|10
24|83|1
24|88|10
24|89|4
24|95|5
24|96|4
25|28|10
25|29|9
25|30|4
25|32|4
25|33|7
25|34|8
25|36|9
25|37|8
25|39|8
25|40|3
25|41|5
25|42|1
25|43|5
25|44|2
25|45|2
25|50|7
25|53|4
25|55|7
25|56|5
25|57|2
25|59|9
25|60|10
25|61|2
25|62|2
25|65|5
25|66|3
25|67|4
25|68|7
25|70|7
25|74|5
25|76|3
25|77|1
25|78|4
25|82|4
25|84|6
25|85|9
25|86|9
25|88|8
25|89|7
25|98|3
25|99|5
26|27|9
26|28|4
26|29|1
26|33|10
26|37|5
26|38|4
26|39|2
26|41|10
26|42|7
26|44|8
26|46|3
26|48|10
26|50|2
26|51|1
26|53|4
26|54|6
26|56|3
26|60|5
26|62|2
26|63|6
26|67|8
26|68|1
26|69|7
26|70|5
26|75|5
26|77|2
26|81|10
26|84|10
26|85|2
26|87|5
26|88|10
26|89|6
26|90|8
26|92|6
26|93|10
26|94|8
26|95|10
26|98|2
26|99|5
27|28|8
27|29|7
27|30|4
27|32|3
27|33|10
27|34|2
27|35|7
27|38|2
27|39|9
27|41|7
27|43|10
27|44|6
27|45|6
27|46|5
27|48|1
27|49|10
27|50|7
27|52|10
27|53|4
27|57|10
27|58|3
27|61|8
27|62|6
27|63|2
27|64|3
27|67|7
27|68|9
27|70|9
27|73|5
27|75|3
27|78|1
27|82|2
27|87|2
27|88|7
27|90|9
27|92|1
27|94|2
27|98|9
27|99|7
28|30|5
28|35|5
28|36|2
28|40|2
28|42|6
28|47|5
28|48|1
28|49|3
28|51|6
28|52|7
28|53|2
28|55|4
28|57|9
28|58|4
28|59|9
28|62|4
28|63|10
28|66|9
28|69|9
28|70|7
28|71|8
28|72|1
28|78|5
28|79|3
28|88|7
28|90|10
28|93|8
28|96|6
28|99|7
29|33|9
29|35|7
29|41|6
29|42|9
29|43|3
29|46|6
29|47|2
29|50|6
29|51|6
29|53|1
29|54|7
29|55|2
29|57|1
29|60|6
29|63|3
29|65|1
29|66|1
29|69|3
29|71|2
29|73|4
29|74|5
29|75|2
29|76|9
29|78|2
29|82|9
29|84|3
29|85|6
29|87|9
29|88|10
29|90|7
29|95|4
29|96|5
29|98|8
30|31|1
30|32|1
30|33|6
30|34|1
30|36|7
30|38|3
30|39|9
30|41|9
30|43|3
30|49|3
30|50|3
30|51|3
30|52|5
30|54|4
30|56|10
30|57|1
30|58|8
30|60|6
30|63|5
30|65|9
30|67|9
30|68|10
30|69|8
30|71|5
30|74|6
30|75|3
30|76|8
30|78|8
30|82|4
30|83|1
30|84|10
30|86|2
30|87|3
30|88|3
30|89|4
30|94|9
30|95|7
30|96|3
30|98|9
30|99|10
31|34|1
31|36|7
31|43|8
31|44|5
31|45|5
31|49|1
31|52|2
31|53|1
31|54|7
31|56|6
31|58|1
31|61|3
31|66|6
31|67|2
31|68|9
31|69|9
31|73|2
31|74|3
31|77|7
31|79|3
31|82|7
31|84|9
31|85|2
31|86|2
31|88|8
31|89|7
31|92|3
31|93|3
31|94|5
31|95|10
31|98|6
31|99|7
32|34|4
32|36|6
32|38|9
32|42|6
32|45|10
32|46|2
32|47|9
32|50|4
32|51|4
32|54|6
32|55|1
32|56|2
32|57|3
32|58|8
32|59|8
32|60|9
32|61|10
32|63|9
32|65|2
32|67|1
32|68|8
32|69|1
32|70|4
32|71|6
32|72|5
32|73|7
32|75|10
32|76|5
32|77|6
32|78|9
32|79|7
32|81|8
32|82|1
32|85|6
32|88|3
32|90|10
32|94|5
32|95|8
32|98|1
33|35|4
33|36|1
33|40|10
33|41|5
33|45|8
33|47|3
33|48|10
33|49|4
33|50|10
33|51|8
33|52|2
33|54|8
33|55|8
33|57|2
33|58|5
33|61|7
33|64|4
33|69|9
33|70|4
33|73|10
33|74|6
33|76|9
33|79|3
33|81|8
33|83|3
33|84|1
33|86|10
33|89|10
33|90|1
33|92|2
33|94|9
33|95|8
33|96|6
33|97|7
33|98|7
33|99|5
34|35|8
34|37|10
34|38|10
34|39|2
34|40|1
34|45|9
34|46|7
34|47|1
34|49|10
34|50|8
34|51|4
34|52|10
34|55|10
34|57|9
34|63|6
34|69|6
34|74|9
34|75|9
34|78|6
34|79|3
34|81|3
34|89|8
34|90|10
34|91|10
34|92|7
34|93|6
34|96|4
34|97|3
34|99|7
35|38|10
35|39|6
35|40|2
35|43|4
35|44|10
35|48|6
35|50|3
35|51|4
35|52|3
35|54|6
35|57|6
35|58|4
35|59|8
35|60|2
35|61|3
35|62|8
35|63|1
35|66|10
35|67|5
35|69|8
35|72|2
35|76|6
35|77|7
35|81|10
35|83|4
35|86|7
35|87|2
35|88|4
35|94|8
35|95|2
35|97|7
35|98|1
35|99|3
36|37|7
36|39|9
36|40|3
36|41|3
36|42|5
36|43|4
36|44|4
36|45|2
36|46|9
36|48|7
36|50|2
36|54|2
36|58|8
36|61|9
36|63|4
36|64|9
36|71|6
36|73|10
36|76|9
36|77|5
36|81|2
36|82|3
36|83|9
36|88|7
36|89|2
36|90|7
36|92|8
36|94|3
36|95|10
36|97|6
36|99|10
37|38|8
37|40|2
37|41|8
37|42|4
37|44|10
37|48|2
37|51|6
37|54|6
37|56|1
37|57|7
37|60|4
37|62|8
37|63|1
37|64|9
37|65|3
37|66|6
37|69|4
37|71|2
37|75|3
37|77|1
37|81|1
37|83|5
37|84|9
37|91|7
37|94|10
37|95|8
37|96|6
37|98|4
38|39|6
38|40|8
38|43|4
38|44|2
38|45|8
38|46|1
38|47|6
38|48|8
38|49|4
38|51|9
38|54|10
38|55|4
38|56|7
38|58|5
38|61|3
38|63|10
38|65|6
38|68|10
38|72|10
38|73|8
38|74|5
38|80|8
38|81|10
38|86|6
38|89|10
38|91|1
38|92|5
38|95|7
38|96|3
38|97|6
39|40|4
39|44|8
39|48|1
39|50|8
39|55|1
39|59|6
39|63|4
39|66|10
39|69|5
39|71|2
39|74|1
39|75|2
39|76|7
39|77|8
39|78|3
39|80|2
39|83|9
39|85|8
39|86|5
39|87|4
39|90|5
39|92|9
39|93|1
39|94|1
39|95|4
39|98|3
40|41|4
40|43|2
40|44|4
40|46|3
40|49|1
40|50|3
40|51|9
40|58|8
40|59|1
40|62|7
40|63|9
40|66|4
40|68|2
40|69|3
40|70|4
40|71|5
40|73|5
40|74|6
40|76|7
40|77|9
40|79|9
40|81|1
40|82|2
40|83|1
40|86|5
40|87|9
40|90|4
40|91|6
40|92|4
40|93|10
40|95|10
40|98|8
40|99|7
41|42|7
41|43|7
41|45|6
41|46|2
41|50|8
41|51|6
41|52|1
41|54|3
41|56|10
41|59|6
41|62|3
41|64|1
41|66|8
41|74|2
41|76|4
41|77|7
41|79|4
41|82|5
41|83|8
41|84|2
41|87|8
41|88|1
41|89|10
41|90|2
41|94|8
41|96|1
41|97|7
41|99|10
42|46|3
42|49|6
42|50|1
42|51|7
42|54|8
42|56|4
42|57|7
42|61|7
42|62|1
42|64|6
42|67|5
42|68|1
42|69|4
42|70|3
42|71|1
42|75|6
42|76|2
42|78|2
42|79|5
42|80|3
42|83|10
42|86|1
42|87|10
42|88|8
42|89|6
42|92|5
42|94|9
42|97|7
42|98|1
43|45|7
43|46|2
43|51|8
43|52|6
43|53|3
43|54|6
43|55|9
43|57|3
43|58|1
43|59|8
43|60|4
43|63|4
43|66|7
43|68|1
43|72|2
43|74|3
43|75|1
43|76|4
43|79|6
43|83|7
43|85|4
43|86|1
43|87|9
43|88|5
43|91|10
43|92|7
43|93|10
43|95|3
43|96|10
43|99|10
44|47|8
44|51|1
44|52|10
44|54|8
44|56|10
44|57|6
44|58|9
44|61|3
44|62|3
44|64|3
44|65|8
44|66|4
44|74|2
44|78|1
44|79|9
44|80|1
44|83|1
44|84|7
44|86|10
44|87|8
44|88|10
44|91|10
44|92|5
44|94|9
44|95|3
44|97|9
44|98|5
45|46|2
45|49|6
45|51|7
45|54|10
45|59|2
45|61|1
45|63|1
45|66|6
45|67|7
45|68|3
45|72|6
45|73|4
45|74|10
45|75|10
45|77|6
45|81|6
45|83|7
45|85|9
45|87|5
45|93|4
45|94|5
45|95|5
45|97|4
45|98|9
45|99|6
46|47|3
46|49|2
46|52|5
46|54|8
46|55|4
46|61|3
46|62|5
46|64|3
46|65|9
46|67|3
46|68|4
46|72|10
46|75|6
46|77|6
46|80|9
46|81|7
46|83|4
46|84|9
46|86|2
46|87|6
46|89|8
46|90|9
46|92|9
46|98|9
46|99|10
47|49|10
47|50|3
47|53|8
47|55|2
47|57|5
47|58|5
47|59|1
47|62|3
47|63|1
47|64|7
47|65|3
47|66|5
47|67|10
47|68|5
47|70|5
47|75|10
47|77|7
47|78|4
47|79|9
47|80|9
47|81|7
47|82|6
47|85|7
47|86|9
47|88|6
47|91|7
47|92|4
47|94|9
47|95|8
47|96|6
47|97|9
47|98|2
48|49|9
48|50|2
48|51|5
48|55|3
48|56|8
48|57|2
48|58|3
48|60|9
48|61|10
48|64|10
48|65|7
48|66|5
48|67|7
48|68|6
48|70|7
48|73|3
48|74|2
48|75|10
48|76|10
48|78|8
48|79|3
48|81|9
48|82|1
48|83|8
48|84|1
48|85|1
48|88|1
48|89|6
48|90|9
48|91|10
48|96|8
48|97|4
48|98|7
49|52|2
49|53|7
49|55|9
49|56|3
49|58|1
49|59|7
49|62|3
49|63|9
49|65|6
49|66|7
49|69|4
49|70|6
49|73|5
49|75|10
49|79|6
49|82|9
49|83|1
49|85|5
49|86|9
49|87|10
49|88|2
49|89|10
49|90|10
49|91|1
49|94|8
49|96|6
49|97|6
49|98|9
49|99|3
50|51|5
50|52|1
50|53|4
50|55|10
50|57|4
50|62|6
50|64|1
50|65|5
50|66|7
50|68|10
50|69|2
50|70|2
50|74|8
50|76|2
50|77|2
50|81|7
50|82|4
50|84|7
50|89|9
50|90|10
50|91|8
50|93|4
50|94|5
50|95|3
50|97|3
50|99|1
51|52|8
51|53|9
51|57|1
51|58|9
51|60|10
51|61|1
51|63|5
51|66|6
51|67|1
51|69|10
51|71|9
51|73|2
51|74|4
51|79|4
51|81|8
51|82|9
51|84|4
51|85|3
51|87|4
51|91|5
51|93|7
51|97|7
51|98|5
52|53|4
52|56|6
52|57|7
52|58|3
52|59|4
52|60|8
52|61|5
52|64|5
52|67|10
52|69|10
52|70|6
52|72|10
52|74|5
52|75|4
52|76|9
52|79|6
52|81|10
52|83|9
52|86|7
52|87|10
52|89|9
52|91|10
52|92|10
52|95|8
52|96|8
52|98|8
53|56|1
53|59|9
53|60|4
53|62|9
53|64|3
53|66|9
53|67|4
53|68|6
53|70|10
53|71|3
53|72|2
53|73|9
53|79|8
53|81|10
53|84|5
53|85|7
53|86|1
53|87|10
53|88|1
53|89|4
53|92|4
53|93|8
53|94|8
53|98|4
53|99|5
54|56|2
54|57|2
54|60|2
54|62|5
54|63|3
54|64|8
54|66|5
54|71|9
54|76|1
54|77|7
54|80|5
54|81|2
54|83|3
54|84|8
54|87|4
54|96|6
55|56|4
55|61|2
55|62|4
55|63|3
55|67|9
55|69|3
55|72|6
55|74|5
55|75|8
55|76|3
55|81|5
55|84|8
55|85|1
55|87|3
55|90|7
55|92|5
55|95|2
55|96|1
55|98|5
56|62|8
56|66|9
56|67|3
56|68|5
56|69|4
56|73|9
56|75|9
56|77|7
56|81|10
56|82|3
56|85|7
56|86|4
56|89|2
56|91|8
56|92|10
56|95|6
56|97|3
57|63|9
57|65|10
57|68|6
57|70|3
57|73|10
57|79|5
57|80|3
57|81|9
57|84|10
57|86|2
57|91|4
57|92|10
57|93|8
57|94|1
57|96|9
57|98|1
57|99|1
58|59|2
58|60|1
58|61|4
58|62|2
58|63|8
58|64|7
58|66|4
58|67|5
58|70|1
58|71|1
58|74|1
58|75|7
58|77|4
58|79|10
58|80|7
58|82|2
58|83|3
58|85|2
58|88|8
58|90|2
58|91|8
58|94|5
58|95|7
58|98|10
58|99|5
59|61|2
59|66|6
59|71|6
59|73|3
59|74|9
59|75|10
59|77|6
59|79|9
59|80|10
59|81|4
59|83|6
59|85|5
59|90|4
59|91|1
59|94|6
59|96|7
59|97|6
60|66|5
60|68|1
60|69|7
60|70|6
60|71|8
60|72|2
60|73|6
60|76|5
60|77|7
60|79|7
60|80|3
60|84|6
60|86|7
60|87|8
60|88|7
60|89|3
60|90|6
60|91|3
60|93|4
60|94|3
60|96|10
60|99|5
61|62|9
61|64|1
61|65|6
61|67|7
61|72|2
61|76|6
61|79|5
61|80|3
61|81|7
61|82|4
61|83|10
61|84|9
61|91|4
61|92|10
61|97|10
62|64|5
62|65|4
62|67|7
62|68|7
62|69|5
62|70|6
62|72|4
62|73|2
62|74|4
62|77|10
62|78|10
62|81|7
62|87|2
62|89|2
62|92|1
62|94|10
62|95|3
62|97|8
62|98|4
62|99|1
63|64|6
63|67|7
63|68|6
63|71|6
63|74|5
63|75|10
63|76|9
63|77|10
63|79|8
63|81|6
63|82|7
63|87|2
63|89|2
63|91|9
63|94|6
63|99|10
64|65|5
64|68|1
64|69|10
64|71|1
64|73|6
64|75|8
64|77|7
64|78|6
64|80|6
64|82|7
64|85|2
64|88|4
64|89|5
64|91|4
64|93|2
64|94|5
64|95|7
64|96|3
64|98|1
64|99|1
65|66|7
65|67|7
65|68|5
65|69|3
65|71|4
65|73|5
65|77|3
65|79|6
65|81|5
65|82|7
65|83|3
65|84|3
65|85|6
65|88|9
65|90|9
65|91|8
65|94|4
65|96|1
66|67|2
66|68|3
66|70|4
66|71|1
66|72|9
66|76|5
66|77|5
66|81|7
66|82|4
66|85|2
66|89|6
66|92|9
66|94|7
66|97|1
66|98|7
67|70|3
67|71|5
67|73|2
67|75|8
67|76|10
67|77|5
67|79|3
67|80|6
67|82|6
67|83|6
67|86|1
67|87|8
67|89|5
67|91|10
67|93|1
67|94|10
67|95|1
67|97|5
67|98|10
67|99|3
68|69|2
68|71|10
68|74|9
68|78|4
68|81|3
68|82|10
68|86|5
68|88|10
68|89|10
68|91|8
68|95|9
68|96|10
68|97|6
69|70|2
69|75|1
69|76|1
69|78|1
69|80|3
69|82|2
69|83|4
69|86|6
69|88|2
69|91|3
69|92|1
69|93|8
69|97|2
69|99|5
70|72|2
70|74|9
70|76|2
70|77|1
70|78|3
70|79|3
70|80|2
70|81|5
70|82|1
70|83|1
70|85|8
70|86|10
70|88|1
70|91|10
70|92|10
70|94|1
70|99|6
71|72|9
71|77|6
71|78|10
71|80|5
71|81|2
71|82|2
71|83|3
71|84|7
71|88|9
71|89|7
71|93|7
71|94|1
71|98|5
72|73|3
72|75|4
72|76|1
72|80|1
72|81|7
72|82|7
72|83|8
72|84|4
72|86|3
72|87|5
72|89|5
72|94|6
72|98|4
72|99|10
73|74|6
73|75|9
73|76|4
73|79|9
73|81|5
73|83|6
73|87|1
73|89|6
73|90|6
73|92|9
73|95|10
73|97|6
74|76|5
74|79|3
74|80|1
